Created,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
07-07-2018 11:45,18,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Long Term
07-07-2018 11:45,19,Live Chat-Direct,Sales-Agent-11,Trivandrum,Mode-5,Long Term
07-07-2018 11:06,15,Website,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
07-07-2018 09:53,27,Website,Sales-Agent-7,Bangalore,Mode-5,Converted
07-07-2018 09:51,15,Call,Sales-Agent-4,Other Locations,Mode-5,Not Responding
07-07-2018 09:49,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
06-07-2018 22:30,15,US Website,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
06-07-2018 21:25,9,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-3,Junk Lead
06-07-2018 21:11,18,Website,Sales-Agent-4,Delhi,Mode-3,Long Term
06-07-2018 19:50,27,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-1,In Progress Negative
06-07-2018 19:00,9,Live Chat-Direct,Sales-Agent-11,Delhi,Mode-5,Junk Lead
06-07-2018 18:40,27,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Not Responding
06-07-2018 18:12,18,Call,Sales-Agent-4,Other Locations,Mode-3,Just Enquiry
06-07-2018 18:10,19,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-5,In Progress Negative
06-07-2018 17:43,9,Call,Sales-Agent-4,Delhi,Mode-5,Junk Lead
06-07-2018 17:20,9,Call,Sales-Agent-5,Chennai,Mode-3,Long Term
06-07-2018 17:15,9,Call,Sales-Agent-7,Bangalore,Mode-1,LOST
06-07-2018 17:13,27,Website,Sales-Agent-4,Bangalore,Mode-3,Junk Lead
06-07-2018 16:15,19,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Long Term
06-07-2018 16:10,18,Live Chat-Blog,Sales-Agent-4,Mumbai,Mode-5,Junk Lead
06-07-2018 15:15,19,Live Chat-Blog,Sales-Agent-5,Other Locations,Mode-5,Just Enquiry
06-07-2018 15:10,18,Live Chat-Blog,Sales-Agent-5,Pune,Mode-5,Junk Lead
06-07-2018 14:35,27,Live Chat -PPC,Sales-Agent-3,Bangalore,Mode-1,Long Term
06-07-2018 14:15,19,Call,Sales-Agent-4,Hyderabad,Mode-3,Junk Lead
06-07-2018 13:50,19,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,In Progress Positive
06-07-2018 13:34,9,Call,Sales-Agent-4,Delhi,Mode-3,Converted
06-07-2018 13:30,19,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-3,Converted
06-07-2018 12:37,18,Website,Sales-Agent-5,Other Locations,Mode-5,In Progress Negative
06-07-2018 12:16,9,By Recommendation,Sales-Agent-7,Bangalore,Mode-5,Converted
06-07-2018 11:35,25,Live Chat-Direct,Sales-Agent-5,Bangalore,Mode-1,Just Enquiry
06-07-2018 11:25,25,Live Chat-Direct,Sales-Agent-5,USA,Mode-3,Junk Lead
06-07-2018 11:20,18,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-5,Just Enquiry
06-07-2018 11:15,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
06-07-2018 11:14,9,Customer Referral,Sales-Agent-12,Bangalore,Mode-1,Converted
06-07-2018 11:13,15,Call,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
06-07-2018 11:12,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
06-07-2018 11:12,15,Call,Sales-Agent-4,Other Locations,Mode-5,LOST
06-07-2018 11:11,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
06-07-2018 11:11,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
06-07-2018 11:05,18,Live Chat-Blog,Sales-Agent-5,UAE,Mode-3,LOST
06-07-2018 10:53,27,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,Converted
06-07-2018 10:44,9,Call,Sales-Agent-5,Hyderabad,Mode-5,LOST
06-07-2018 10:40,5,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-3,LOST
06-07-2018 10:25,19,Live Chat-Direct,Sales-Agent-5,Singapore,Mode-5,Just Enquiry
06-07-2018 10:24,1,Website,Sales-Agent-4,Mumbai,Mode-5,Not Responding
06-07-2018 08:17,19,Website,Sales-Agent-4,Chennai,Mode-3,Long Term
05-07-2018 20:30,19,Live Chat-Direct,Sales-Agent-5,Mumbai,Mode-5,LOST
05-07-2018 20:02,1,Website,Sales-Agent-5,Hyderabad,Mode-5,Just Enquiry
05-07-2018 19:13,9,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,Converted
05-07-2018 18:36,19,Call,Sales-Agent-4,Mumbai,Mode-3,Just Enquiry
05-07-2018 18:35,18,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-4,Converted
05-07-2018 18:32,18,Website,Sales-Agent-4,Mumbai,Mode-3,LOST
05-07-2018 18:27,19,Customer Referral,Sales-Agent-4,Chennai,Mode-3,Converted
05-07-2018 18:25,18,Live Chat-Direct,Sales-Agent-8,USA,Mode-5,Not Responding
05-07-2018 18:10,9,Live Chat-Direct,Sales-Agent-5,Mumbai,Mode-3,Just Enquiry
05-07-2018 17:30,18,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-5,Not Responding
05-07-2018 17:15,18,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-5,Not Responding
05-07-2018 16:35,5,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,Not Responding
05-07-2018 16:25,18,Live Chat -PPC,Sales-Agent-11,Other Locations,Mode-5,Long Term
05-07-2018 16:22,9,Website,Sales-Agent-5,Other Locations,Mode-3,Converted
05-07-2018 16:01,27,Customer Referral,Sales-Agent-5,Chennai,Mode-3,Potential
05-07-2018 16:00,19,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,LOST
05-07-2018 15:46,1,Call,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
05-07-2018 15:46,18,Call,Sales-Agent-7,Bangalore,Mode-1,LOST
05-07-2018 15:40,18,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-5,Junk Lead
05-07-2018 15:35,27,Live Chat-CPC,Sales-Agent-5,Hyderabad,Mode-3,Potential
05-07-2018 15:10,18,Live Chat-Direct,Sales-Agent-11,Mumbai,Mode-5,Potential
05-07-2018 15:00,19,Live Chat-Direct,Sales-Agent-4,Mumbai,Mode-3,Junk Lead
05-07-2018 14:50,18,Live Chat-Blog,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
05-07-2018 14:35,9,Live Chat-Direct,Sales-Agent-5,Hyderabad,Mode-5,In Progress Negative
05-07-2018 14:10,27,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
05-07-2018 13:30,9,Live Chat-Direct,Sales-Agent-5,Mumbai,Mode-3,Just Enquiry
05-07-2018 13:25,9,Live Chat-Direct,Sales-Agent-11,Hyderabad,Mode-3,Junk Lead
05-07-2018 13:15,9,Live Chat-Blog,Sales-Agent-5,Bangalore,Mode-1,Long Term
05-07-2018 13:10,19,Call,Sales-Agent-5,Delhi,Mode-5,Just Enquiry
05-07-2018 13:10,10,Call,Sales-Agent-5,Hyderabad,Mode-3,Long Term
05-07-2018 13:05,9,Live Chat-Blog,Sales-Agent-11,Other Locations,Mode-5,Potential
05-07-2018 13:00,18,Live Chat-Direct,Sales-Agent-5,Pune,Mode-3,Just Enquiry
05-07-2018 12:57,12,Website,Sales-Agent-4,Delhi,Mode-5,Just Enquiry
05-07-2018 12:55,18,Live Chat-Direct,Sales-Agent-4,Mumbai,Mode-5,Not Responding
05-07-2018 12:39,19,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,Potential
05-07-2018 12:30,27,Live Chat -PPC,Sales-Agent-11,Trivandrum,Mode-5,Potential
05-07-2018 12:29,19,Call,Sales-Agent-11,Bangalore,Mode-5,Converted
05-07-2018 12:05,20,Live Chat-Direct,Sales-Agent-11,Mumbai,Mode-5,Junk Lead
05-07-2018 12:01,18,Website,Sales-Agent-11,Chennai,Mode-5,Potential
05-07-2018 11:36,5,Website,Sales-Agent-5,Hyderabad,Mode-3,LOST
05-07-2018 11:30,19,Live Chat-Direct,Sales-Agent-4,USA,Mode-3,Converted
05-07-2018 10:56,19,Existing Client,Sales-Agent-9,Bangalore,Mode-1,Converted
05-07-2018 10:55,18,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-5,LOST
05-07-2018 09:53,19,Call,Sales-Agent-5,Mumbai,Mode-3,Just Enquiry
05-07-2018 09:52,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
05-07-2018 09:51,15,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
05-07-2018 09:51,9,Call,Sales-Agent-4,Chennai,Mode-3,LOST
05-07-2018 09:20,9,Live Chat-Direct,Sales-Agent-4,UK,Mode-5,Not Responding
05-07-2018 09:15,15,Live Chat-CPC,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
04-07-2018 21:10,5,Live Chat -PPC,Sales-Agent-9,Bangalore,Mode-5,Junk Lead
04-07-2018 20:35,27,Live Chat -PPC,Sales-Agent-2,Bangalore,Mode-1,LOST
04-07-2018 20:25,9,Live Chat-Direct,Sales-Agent-5,Chennai,Mode-3,Junk Lead
04-07-2018 19:25,19,Live Chat-Blog,Sales-Agent-4,Pune,Mode-3,In Progress Negative
04-07-2018 17:45,18,Live Chat-Direct,Sales-Agent-11,Kolkata,Mode-3,In Progress Negative
04-07-2018 17:41,27,Call,Sales-Agent-11,Hyderabad,Mode-5,Converted
04-07-2018 17:30,19,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Junk Lead
04-07-2018 17:30,1,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
04-07-2018 17:30,5,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-5,Converted
04-07-2018 17:23,19,Call,Sales-Agent-11,Bangalore,Mode-5,Converted
04-07-2018 17:08,18,Call,Sales-Agent-2,Bangalore,Mode-1,Long Term
04-07-2018 17:05,5,Call,Sales-Agent-5,Bangalore,Mode-1,Long Term
04-07-2018 16:25,9,Live Chat-Direct,Sales-Agent-8,Bangalore,Mode-1,In Progress Positive
04-07-2018 16:10,27,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-5,In Progress Positive
04-07-2018 16:10,18,Live Chat -PPC,Sales-Agent-4,Hyderabad,Mode-5,Not Responding
04-07-2018 15:49,27,Call,Sales-Agent-4,Chennai,Mode-1,Junk Lead
04-07-2018 15:13,27,Customer Referral,Sales-Agent-4,USA,Mode-3,Converted
04-07-2018 15:00,25,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-5,Not Responding
04-07-2018 14:55,19,Live Chat-Direct,Sales-Agent-11,USA,Mode-5,Potential
04-07-2018 14:29,19,Call,Sales-Agent-5,Chennai,Mode-3,LOST
04-07-2018 13:55,9,Live Chat-Blog,Sales-Agent-4,Pune,Mode-5,Just Enquiry
04-07-2018 13:00,18,Live Chat-Direct,Sales-Agent-12,Bangalore,Mode-5,Junk Lead
04-07-2018 12:54,5,Call,Sales-Agent-11,Hyderabad,Mode-5,Just Enquiry
04-07-2018 11:49,27,Website,Sales-Agent-7,Bangalore,Mode-5,Just Enquiry
04-07-2018 11:45,9,Live Chat-Direct,Sales-Agent-12,Bangalore,Mode-1,Converted
04-07-2018 11:19,5,Call,Sales-Agent-11,Bangalore,Mode-5,Converted
04-07-2018 11:13,19,Call,Sales-Agent-4,Hyderabad,Mode-3,Junk Lead
04-07-2018 11:03,19,Website,Sales-Agent-5,Hyderabad,Mode-3,Long Term
04-07-2018 10:56,27,Call,Sales-Agent-2,Bangalore,Mode-5,Converted
04-07-2018 10:26,5,Call,Sales-Agent-11,Hyderabad,Mode-5,Converted
04-07-2018 10:22,19,Call,Sales-Agent-11,Chennai,Mode-5,Potential
04-07-2018 10:00,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
04-07-2018 09:59,15,Call,Sales-Agent-5,Other Locations,Mode-5,Not Responding
04-07-2018 09:59,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
04-07-2018 09:58,25,Call,Sales-Agent-4,Bangalore,Mode-5,In Progress Positive
04-07-2018 08:20,18,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-5,Long Term
04-07-2018 05:54,15,US Website,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
03-07-2018 23:58,18,Website,Sales-Agent-11,Mumbai,Mode-5,Junk Lead
03-07-2018 20:20,18,Live Chat-CPC,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
03-07-2018 17:58,15,Website,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
03-07-2018 17:30,9,Live Chat-Direct,Sales-Agent-11,UAE,Mode-3,Not Responding
03-07-2018 17:29,27,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-1,Just Enquiry
03-07-2018 17:25,5,Live Chat -PPC,Sales-Agent-11,Bangalore,Mode-1,Long Term
03-07-2018 15:10,9,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,LOST
03-07-2018 15:05,27,Live Chat-Direct,Sales-Agent-5,Chennai,Mode-3,In Progress Negative
03-07-2018 14:52,18,Call,Sales-Agent-5,Hyderabad,Mode-3,Potential
03-07-2018 14:49,19,Call,Sales-Agent-5,Mumbai,Mode-3,Long Term
03-07-2018 14:40,18,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,Long Term
03-07-2018 14:29,5,Call,Sales-Agent-11,Hyderabad,Mode-5,Not Responding
03-07-2018 14:05,5,Live Chat-Direct,Sales-Agent-11,Hyderabad,Mode-5,Just Enquiry
03-07-2018 14:05,18,Live Chat-Direct,Sales-Agent-5,Hyderabad,Mode-5,Just Enquiry
03-07-2018 13:55,18,Live Chat-CPC,Sales-Agent-11,Other Locations,Mode-5,Long Term
03-07-2018 13:10,1,Live Chat -PPC,Sales-Agent-3,Bangalore,Mode-1,Junk Lead
03-07-2018 13:07,0,Call,Sales-Agent-5,Bangalore,Mode-3,Just Enquiry
03-07-2018 13:01,27,Call,Sales-Agent-9,Bangalore,Mode-1,Long Term
03-07-2018 12:39,27,Website,Sales-Agent-5,Other Locations,Mode-3,Long Term
03-07-2018 12:31,9,By Recommendation,Sales-Agent-7,Other Locations,Mode-4,Converted
03-07-2018 12:24,15,Website,Sales-Agent-7,Bangalore,Mode-5,Not Responding
03-07-2018 12:10,27,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,In Progress Positive
03-07-2018 12:04,10,Existing Client,Sales-Agent-9,Bangalore,Mode-1,Potential
03-07-2018 12:01,15,Website,Sales-Agent-11,Delhi,Mode-3,Junk Lead
03-07-2018 12:00,18,Live Chat-Google Organic,Sales-Agent-5,Mumbai,Mode-3,LOST
03-07-2018 12:00,27,Live Chat -PPC,Sales-Agent-7,Bangalore,Mode-1,Long Term
03-07-2018 12:00,5,Live Chat-Google Organic,Sales-Agent-5,USA,Mode-3,Converted
03-07-2018 11:15,18,Live Chat -PPC,Sales-Agent-5,Kolkata,Mode-5,Junk Lead
03-07-2018 11:15,18,Live Chat-Direct,Sales-Agent-12,Bangalore,Mode-1,Junk Lead
03-07-2018 11:05,19,Live Chat-Blog,Sales-Agent-11,Trivandrum,Mode-5,Long Term
03-07-2018 10:59,18,Call,Sales-Agent-12,Bangalore,Mode-1,LOST
03-07-2018 10:50,27,Call,Sales-Agent-5,Other Locations,Mode-3,Long Term
03-07-2018 10:49,27,Call,Sales-Agent-11,Hyderabad,Mode-5,Converted
03-07-2018 10:49,12,Call,Sales-Agent-7,Bangalore,Mode-4,In Progress Negative
03-07-2018 10:48,9,Call,Sales-Agent-5,Other Locations,Mode-3,Just Enquiry
03-07-2018 10:48,14,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
03-07-2018 10:48,9,Call,Sales-Agent-11,Delhi,Mode-5,Junk Lead
03-07-2018 10:40,15,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
03-07-2018 10:35,10,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Converted
03-07-2018 10:20,9,Live Chat-Direct,Sales-Agent-11,Delhi,Mode-5,Just Enquiry
03-07-2018 10:13,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
03-07-2018 09:55,15,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
03-07-2018 09:54,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
03-07-2018 09:51,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
03-07-2018 06:52,18,Website,Sales-Agent-12,Delhi,Mode-1,Junk Lead
03-07-2018 05:19,15,Website,Sales-Agent-5,Other Locations,Mode-5,Not Responding
03-07-2018 03:20,27,Live Chat-Direct,Sales-Agent-4,Mumbai,Mode-5,Not Responding
02-07-2018 22:40,18,Live Chat-Direct,Sales-Agent-5,UAE,Mode-5,Just Enquiry
02-07-2018 22:10,1,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-3,In Progress Positive
02-07-2018 21:10,18,Live Chat-Direct,Sales-Agent-11,Delhi,Mode-5,Long Term
02-07-2018 21:05,19,Live Chat-Blog,Sales-Agent-5,Pune,Mode-5,LOST
02-07-2018 20:15,27,Live Chat -PPC,Sales-Agent-2,Bangalore,Mode-5,Long Term
02-07-2018 20:10,15,Live Chat-Direct,Sales-Agent-10,Bangalore,Mode-5,Junk Lead
02-07-2018 20:05,27,Live Chat -PPC,Sales-Agent-4,Delhi,Mode-3,In Progress Positive
02-07-2018 18:35,18,Live Chat-Google Organic,Sales-Agent-8,Chennai,Mode-3,Converted
02-07-2018 18:30,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
02-07-2018 18:27,27,Call,Sales-Agent-11,Hyderabad,Mode-5,Just Enquiry
02-07-2018 18:27,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
02-07-2018 18:26,15,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
02-07-2018 18:25,15,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
02-07-2018 18:22,18,Call,Sales-Agent-11,Other Locations,Mode-5,LOST
02-07-2018 18:22,10,Call,Sales-Agent-9,Bangalore,Mode-5,Potential
02-07-2018 18:21,15,Call,Sales-Agent-5,Other Locations,Mode-5,Not Responding
02-07-2018 18:15,27,Website,Sales-Agent-4,Hyderabad,Mode-3,Not Responding
02-07-2018 17:45,18,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-3,In Progress Negative
02-07-2018 17:25,19,Live Chat-Blog,Sales-Agent-4,Other Locations,Mode-3,LOST
02-07-2018 17:10,5,Live Chat-Blog,Sales-Agent-4,Hyderabad,Mode-3,Junk Lead
02-07-2018 17:09,18,Website,Sales-Agent-5,Chennai,Mode-3,Long Term
02-07-2018 17:07,9,Website,Sales-Agent-11,Chennai,Mode-3,Junk Lead
02-07-2018 16:57,19,Live Chat-Google Organic,Sales-Agent-5,Hyderabad,Mode-3,Long Term
02-07-2018 16:25,9,Live Chat-Google Organic,Sales-Agent-3,Bangalore,Mode-1,Not Responding
02-07-2018 16:21,2,Website,Sales-Agent-7,Bangalore,Mode-1,Junk Lead
02-07-2018 16:00,15,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-4,Junk Lead
02-07-2018 15:45,27,Live Chat -PPC,Sales-Agent-9,Hyderabad,Mode-1,In Progress Positive
02-07-2018 15:20,9,Live Chat-Google Organic,Sales-Agent-8,Mumbai,Mode-3,Converted
02-07-2018 15:10,18,Live Chat -PPC,Sales-Agent-2,Bangalore,Mode-3,Junk Lead
02-07-2018 14:43,19,Website,Sales-Agent-4,Trivandrum,Mode-3,Converted
02-07-2018 14:15,19,Live Chat-Google Organic,Sales-Agent-5,Delhi,Mode-3,Long Term
02-07-2018 14:05,27,Live Chat -PPC,Sales-Agent-2,Bangalore,Mode-1,Long Term
02-07-2018 14:05,27,Live Chat -PPC,Sales-Agent-11,Bangalore,Mode-1,Potential
02-07-2018 13:40,19,Live Chat-Google Organic,Sales-Agent-3,Bangalore,Mode-3,Not Responding
02-07-2018 13:25,18,Live Chat-Google Organic,Sales-Agent-5,Other Locations,Mode-3,Just Enquiry
02-07-2018 13:05,19,Live Chat-Google Organic,Sales-Agent-11,Other Locations,Mode-3,Just Enquiry
02-07-2018 12:55,18,Live Chat-Google Organic,Sales-Agent-4,AUSTRALIA,Mode-3,Not Responding
02-07-2018 12:45,15,Live Chat -PPC,Sales-Agent-7,Bangalore,Mode-1,Junk Lead
02-07-2018 12:40,19,Live Chat-Google Organic,Sales-Agent-5,Chennai,Mode-3,Potential
02-07-2018 12:40,18,Live Chat-Google Organic,Sales-Agent-5,UAE,Mode-3,Long Term
02-07-2018 12:32,15,US Website,Sales-Agent-11,Other Locations,Mode-3,Junk Lead
02-07-2018 12:25,6,Live Chat-Google Organic,Sales-Agent-4,Chennai,Mode-3,LOST
02-07-2018 12:00,1,Live Chat-Google Organic,Sales-Agent-11,Other Locations,Mode-1,Junk Lead
02-07-2018 11:55,19,Live Chat-Google Organic,Sales-Agent-5,AUSTRALIA,Mode-3,LOST
02-07-2018 11:55,18,Live Chat-Google Organic,Sales-Agent-4,Bangalore,Mode-3,Long Term
02-07-2018 11:42,19,Call,Sales-Agent-11,Chennai,Mode-5,Long Term
02-07-2018 10:45,18,Live Chat-Direct,Sales-Agent-11,Hyderabad,Mode-5,Junk Lead
02-07-2018 10:12,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
02-07-2018 10:12,15,Call,Sales-Agent-11,Other Locations,Mode-5,Junk Lead
02-07-2018 10:12,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
02-07-2018 10:10,19,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-5,Junk Lead
02-07-2018 10:02,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
02-07-2018 10:01,19,Call,Sales-Agent-2,Bangalore,Mode-5,Converted
02-07-2018 07:10,27,Website,Sales-Agent-5,Hyderabad,Mode-3,Potential
01-07-2018 23:53,15,Website,Sales-Agent-4,Other Locations,Mode-5,Not Responding
01-07-2018 21:20,19,Live Chat-Direct,Sales-Agent-4,Kolkata,Mode-3,Converted
01-07-2018 19:42,21,Website,Sales-Agent-11,Malaysia,Mode-5,Converted
01-07-2018 19:16,9,Website,Sales-Agent-4,Delhi,Mode-5,Converted
01-07-2018 19:02,18,Website,Sales-Agent-9,Bangalore,Mode-1,Long Term
01-07-2018 18:00,18,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Junk Lead
01-07-2018 17:55,2,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
01-07-2018 16:29,15,Website,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
01-07-2018 14:00,27,Live Chat-Direct,Sales-Agent-4,UAE,Mode-3,Converted
01-07-2018 13:35,18,Live Chat-Direct,Sales-Agent-5,Pune,Mode-1,Long Term
01-07-2018 13:23,15,US Website,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
01-07-2018 10:30,15,Live Chat-CPC,Sales-Agent-11,Delhi,Mode-5,Junk Lead
01-07-2018 00:40,18,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,In Progress Positive
30-06-2018 20:55,15,Website,Sales-Agent-5,Hyderabad,Mode-5,Junk Lead
30-06-2018 19:50,18,Live Chat-Blog,Sales-Agent-4,Mumbai,Mode-5,Just Enquiry
30-06-2018 17:45,27,Live Chat-Direct,Sales-Agent-4,Hyderabad,Mode-5,Not Responding
30-06-2018 17:45,1,Live Chat-Direct,Sales-Agent-11,Delhi,Mode-5,Not Responding
30-06-2018 16:38,18,By Recommendation,Sales-Agent-4,Bangalore,Mode-1,Potential
30-06-2018 16:35,18,By Recommendation,Sales-Agent-2,Bangalore,Mode-1,Long Term
30-06-2018 16:33,9,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,Converted
30-06-2018 15:27,9,Call,Sales-Agent-3,Bangalore,Mode-1,Converted
30-06-2018 15:14,10,Customer Referral,Sales-Agent-12,Bangalore,Mode-4,Converted
30-06-2018 14:54,9,Customer Referral,Sales-Agent-12,Bangalore,Mode-1,Converted
30-06-2018 14:45,27,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-3,Potential
30-06-2018 14:30,19,Live Chat-Blog,Sales-Agent-11,Hyderabad,Mode-5,Converted
30-06-2018 13:05,27,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,Not Responding
30-06-2018 12:56,15,Call,Sales-Agent-5,Other Locations,Mode-5,Not Responding
30-06-2018 12:56,18,Call,Sales-Agent-4,Bangalore,Mode-5,Potential
30-06-2018 12:55,15,Call,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
30-06-2018 11:48,19,Call,Sales-Agent-5,Other Locations,Mode-3,Converted
30-06-2018 11:40,5,Live Chat -PPC,Sales-Agent-4,Mumbai,Mode-5,Just Enquiry
30-06-2018 11:17,18,Customer Referral,Sales-Agent-11,Chennai,Mode-5,Converted
30-06-2018 10:26,15,Call,Sales-Agent-4,Other Locations,Mode-5,Not Responding
30-06-2018 10:25,5,Call,Sales-Agent-4,Other Locations,Mode-5,LOST
30-06-2018 10:25,15,Call,Sales-Agent-5,Other Locations,Mode-5,Not Responding
30-06-2018 09:45,19,Live Chat-Direct,Sales-Agent-11,Delhi,Mode-3,Just Enquiry
30-06-2018 09:40,9,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,In Progress Negative
30-06-2018 05:01,15,Website,Sales-Agent-5,Other Locations,Mode-5,Not Responding
29-06-2018 21:51,9,Call,Sales-Agent-5,Hyderabad,Mode-3,Converted
29-06-2018 20:41,9,Website,Sales-Agent-5,Mumbai,Mode-5,Just Enquiry
29-06-2018 20:18,18,Website,Sales-Agent-11,Mumbai,Mode-5,Potential
29-06-2018 18:44,27,Call,Sales-Agent-11,Hyderabad,Mode-5,Converted
29-06-2018 18:35,27,Live Chat -PPC,Sales-Agent-12,Bangalore,Mode-1,In Progress Negative
29-06-2018 17:20,19,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-3,Just Enquiry
29-06-2018 17:08,27,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,Converted
29-06-2018 16:55,27,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,Long Term
29-06-2018 16:34,18,Website,Sales-Agent-5,Hyderabad,Mode-3,Converted
29-06-2018 16:13,27,Website,Sales-Agent-9,Bangalore,Mode-5,In Progress Negative
29-06-2018 15:35,18,Live Chat-CPC,Sales-Agent-4,Other Locations,Mode-5,Just Enquiry
29-06-2018 15:35,19,Live Chat-Direct,Sales-Agent-12,Delhi,Mode-5,In Progress Negative
29-06-2018 15:33,18,Call,Sales-Agent-11,Delhi,Mode-5,Potential
29-06-2018 15:21,18,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-5,Potential
29-06-2018 15:21,19,Live Chat-Direct,Sales-Agent-5,Chennai,Mode-3,Just Enquiry
29-06-2018 14:45,19,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Converted
29-06-2018 14:30,27,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-5,Just Enquiry
29-06-2018 14:23,19,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,Converted
29-06-2018 14:21,19,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,Converted
29-06-2018 14:06,18,Call,Sales-Agent-11,Chennai,Mode-5,Potential
29-06-2018 13:50,18,Live Chat -PPC,Sales-Agent-11,Trivandrum,Mode-5,Converted
29-06-2018 13:50,19,Live Chat -PPC,Sales-Agent-9,Bangalore,Mode-5,In Progress Positive
